State,Date_of_Scraping,URL,News_type,News_Dates,News_Titles,News_Shorts
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3660,Old Homepage,03.06.2015,"The Second Forum of Young Diplomats of the CIS countries, Abkhazia and South Ossetia  has finished in Moscow.",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3673,Old Homepage,04.06.2015,Comment of the Foreign Ministry of Abkhazia in connection with the UN resolution.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3678,Old Homepage,10.06.2015,On the meeting with the Co-chairs of the Geneva Discussions ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3683,Old Homepage,12.06.2015,Viacheslav Chirikba sent a congratulatory note to Sergey Lavrov on the occasion of the Day of Russia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3695,Old Homepage,14.06.2015,Statement of the Foreign Ministry of Abkhazia in connection with another fact of discrimination against citizens of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3696,Old Homepage,13.06.2015,Visit of the leadership of the Foreign Ministry of Abkhazia to the Gal district,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3704,Old Homepage,17.06.2015,On the meeting with Y. Kara and A. Vataman,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3709,Old Homepage,19.06.2015,The Foreign Ministry of Abkhazia sent a note to the Ministry of Foreign Affairs of the Pridnestrovian Moldavian Republic on the occasion of the Day of Memory and Grief.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3713,Old Homepage,19.06.2015,V.A. Chirikba sent a congratulatory note to L.D. Skotty,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3720,Old Homepage,19.06.2015,The Plenipotentiary of the Republic of Abkhazia in Germany participated in the event in  the German Bundestag,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3721,Old Homepage,22.06.2015,The meeting with the representatives of the Political Center of Ankara,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3737,Old Homepage,02.07.2015,Joint statement by the delegations of the Republic of Abkhazia and South Ossetia at the   Geneva discussions on security and stability in Transcaucasia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3738,Old Homepage,01.07.2015,Press release of the 32-nd round of the Geneva Discussions,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3739,Old Homepage,01.07.2015,"Vyacheslav Chirikba congratulated Semyon Grigoriev, the  Ambassador Extraordinary   and Plenipotentiary of the Russian Federation in Abkhazia  ",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3740,Old Homepage,01.07.2015,The Abkhazian Foreign Ministry sent a note to the Foreign Ministry of the   Transdniestrian Moldavian Republic ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3748,Old Homepage,06.07.2015,V. Chirikba sent a congratulatory note to Meltek Sato Kilman  Livtuvan.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3749,Old Homepage,03.07.2015,The Ministry of Foreign Affairs of Abkhazia sent a congratulatory   note to the Ministry of Foreign Affairs of the Bolivarian Republic of   Venezuela.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3754,Old Homepage,09.07.2015,Meeting with the Representatives of UNICEF,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3757,Old Homepage,14.07.2015,XII session of the General Assembly of the Unrepresented Nations and Peoples Organization (UNPO) was held in Brussels.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3761,Old Homepage,16.07.2015,Statement of the Abkhazian Foreign Ministry on the situation in Yemen,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3769,Old Homepage,20.07.2015,On the meeting with the political adviser in the office of the EU Special Representative for the South Caucasus,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3779,Old Homepage,24.07.2015,On the meeting with the representative of the Foreign Ministry of Abkhazia in the Balkan region Ömer Marschan,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3783,Old Homepage,04.08.2015,V.A. Chirikba sent a congratulatory note to Z.K. Gvadzhava on the occasion of his birthday,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3788,Old Homepage,06.08.2015,On the meeting of Viacheslav Chirikba with the UN representatives.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3793,Old Homepage,10.08.2015,V.A. Chirikba sent a note of condolences to K.I. Tskhovrebov,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3797,Old Homepage,12.08.2015,Comment of the Ministry of Foreign Affairs of the Republic of Abkhazia in connection with the report of the Ministry of Foreign Affairs of Georgia on the situation of human rights,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3802,Old Homepage,12.08.2015,Viacheslav Chirikba met with the head of the UNHCR regional mission Simone Wolken,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3818,Old Homepage,18.08.2015,On the visit of the delegation of the Foreign Ministry of Abkhazia to the Republic of South Ossetia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3824,Old Homepage,19.08.2015,On the ongoing visit of the delegation of the Foreign Ministry of Abkhazia to the Republic of South Ossetia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3835,Old Homepage,22.08.2015,Abkhazian Foreign Ministry sent a congratulatory note to the Russian Foreign Ministry,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3843,Old Homepage,25.08.2015,Viacheslav Chirikba sent a congratulatory note to Kazbulat Tskhovrebov,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3844,Old Homepage,25.08.2015,Press Conference of Viacheslav Chirikba on the results of the official visit of the delegation of the Foreign Ministry of Abkhazia to the Republic of South Ossetia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3851,Old Homepage,02.09.2015,On the meeting of V.A. Chirikba with the delegation of the Pridnestrovian Moldavian Republic,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3852,Old Homepage,02.09.2015,Abkhazian Foreign Ministry sent a congratulatory note to the Foreign Ministry of the PMR,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3853,Old Homepage,02.09.2015,MFA of Abkhazia sent a congratulatory note to the MFA of NKR,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3866,Old Homepage,03.09.2015,Meeting of V.A. Chirikba with the delegation of Bolivarian Republic of Venezuela,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3874,Old Homepage,04.09.2015,Viacheslav Chirikba sent a note to Samuel Santos Lopez,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3875,Old Homepage,07.09.2015,Statement of the MFA of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3881,Old Homepage,10.09.2015,The Minister of Foreign Affairs of the Republic of Abkhazia sent a note to the Minister of Foreign Affairs of Venezuela Delcy Eloine Gomez Rodriguez,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3882,Old Homepage,10.09.2015,The meeting of V.A. Chirikba with co-chairs of the Geneva discussions.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3890,Old Homepage,11.09.2015,On the meeting of the Collegium of the Foreign Ministry of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3891,Old Homepage,15.09.2015,The staff of the Abkhaz Foreign Ministry expresses its condolences to the family of R.T. Butba,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3896,Old Homepage,16.09.2015,On the working visit of the delegation of the Republic of Abkhazia to the Republic of Italy,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3903,Old Homepage,20.09.2015,V.A. Chirikba sent a congratulatory note to the Minister of Foreign Affairs of the Republic of South Ossetia K.I. Tskhovrebov,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3904,Old Homepage,21.09.2015,Press-conference dedicated to the results of a joint visit of the Ministry of Foreign Affairs of the Republic of Abkhazia and the Chamber of Commerce of the Republic of Abkhazia to the Italian Republic,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3912,Old Homepage,28.09.2015,On the meeting with George Hewitt,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3920,Old Homepage,29.09.2015,Comments of the Ministry of Foreign Affairs of the Republic of Abkhazia in connection with the second quarterly report of the Ministry of Foreign Affairs of Georgia on the situation of human rights,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3926,Old Homepage,05.10.2015,The ceremony of presenting state awards of the Republic of Abkhazia to the volunteers of the Patriotic War of the people of Abkhazia 1992-93 in the Republic of South Ossetia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3927,Old Homepage,30.09.2015,The staff of the Foreign Ministry of Abkhazia laid a wreath at the Memorial of Glory,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3928,Old Homepage,30.09.2015,Samuel Santos Lopez congratulated Viacheslav Chirikba with the Victory and Independence Day of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3931,Old Homepage,06.10.2015,XXXIII round of the Geneva international discussions on security and stability in Transcaucasia will take place on 6-7 October 2015  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3932,Old Homepage,06.10.2015,Interview with the Ambassador Extraordinary and Plenipotentiary of the Republic of Abkhazia in the Bolivarian Republic of Venezuela Zaur Gvadzhava,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3940,Old Homepage,07.10.2015,On the 33rd round of the Geneva Discussions,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3960,Old Homepage,12.10.2015,Abkhaz Foreign Ministry sent a note of condolence to the Ministry of Foreign Affairs of the Republic of Turkey,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3961,Old Homepage,14.10.2015,Meeting with the representative of the Russian Foreign Trade Academy  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3963,Old Homepage,15.10.2015,The MFA of Abkhazia hosted a meeting of V.A. Chirikba with representative of the Russian Foreign Trade Academy T.K. Salnikova,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3971,Old Homepage,28.10.2015,Comment of the MFA of the Republic of Abkhazia in connection with the discharge of athletes from Abkhazia to participate in the International freestyle wrestling tournament in Yerevan.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3982,Old Homepage,03.11.2015,On the meeting with George Hewitt,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3983,Old Homepage,04.11.2015,Abkhazian Foreign Ministry sent a congratulatory note to the Embassy of the Russian Federation in the Republic of Abkhazia.  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3984,Old Homepage,02.11.2015,Condolences over the plane crash  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3990,Old Homepage,05.11.2015,Statement of the Ministry of Foreign Affairs of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3997,Old Homepage,10.11.2015,"Address by the Minister of Foreign Affairs of the Republic of Abkhazia, Viacheslav Chirikba to the representatives of the Abkhazian Diaspora in the Republic of Turkey on the occasion of regular elections of the President of the Federation of Abkhaz cultur",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4001,Old Homepage,10.11.2015,"On the meeting of V.A. Chirikba with board members of the Jordanian company ""Divan Abaza.""",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4002,Old Homepage,11.11.2015,Interview with George Hewitt,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4005,Old Homepage,16.11.2015,Condolences of the Foreign Ministry of Abkhazia in connection with the terrorist attacks in Paris,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4009,Old Homepage,18.11.2015,On the meeting of Viacheslav Chirikba with the Head of ICRC Mission in Abkhazia George Drndarski,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4012,Old Homepage,19.11.2015,Meeting of V.A. Chirikba with Co-chairs of the Geneva discussions,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4013,Old Homepage,19.11.2015,Comment of the Ministry of Foreign Affairs of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4026,Old Homepage,01.12.2015," From an interview  of Zaur Gvadzhava,  the Ambassador Extraordinary and Plenipotentiary of the Republic of Abkhazia in the Bolivarian Republic of Venezuela to the  Venezuelan edition of ""El Semanario"" on the occasion of anniversary of the adoption of the",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4027,Old Homepage,02.12.2015,Information of the meeting of V. Chirikba with Ambassadors of Syria and Palestine,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4031,Old Homepage,04.12.2015,On the official visit of the delegation of the Republic of Abkhazia to the Republic of Srpska,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4036,Old Homepage,09.12.2015,V.A. Chirikba met G.B. Karasin,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4040,Old Homepage,10.12.2015,On the 34th round of the Geneva Discussions,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4041,Old Homepage,07.12.2015,V.Chirikba sent a congratulatory note to K. Mirzoyan,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4049,Old Homepage,11.12.2015,V.A. Chirikba sent a congratulatory note to Samuel Santos Lopez,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4050,Old Homepage,11.12.2015,"Embassy of Abkhazia in Venezuela takes part in the ""II International December Fair: traditions and brotherhood among peoples.""",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4061,Old Homepage,15.12.2015,The Ministry of Foreign Affairs of the Republic of Abkhazia has sent a note to the Ministry of Foreign Affairs and Trade of the Republic of Nauru.,NA
